Row_ID,Order_ID,Order_Date,Ship_Date,Shipping_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,DaysToShip
2510,CA-2014-163902,2014-03-03,2014-03-09,Standard class,MY-17380,Maribeth Yedwab,Corporate,United states,Los angeles,California,90045,West,TEC-AC-10000580,Technology,Technology,Logitech G13 Programmable Gameboard with LCD Display,479.94,6,0.00,52.79,6
2511,CA-2013-136812,2013-11-19,2013-11-24,Standard class,AW-10930,Arthur Wiediger,Home office,United states,Oklahoma city,Oklahoma,73120,Central,OFF-ST-10003470,Office supplies,Office supplies,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0.00,55.90,5
2512,CA-2012-102722,2012-04-18,2012-04-19,First class,KW-16570,Kelly Williams,Consumer,United states,Monroe,Louisiana,71203,South,TEC-AC-10003116,Technology,Technology,Memorex Froggy Flash Drive 8 GB,106.50,6,0.00,41.54,1
2513,CA-2014-155089,2014-12-03,2014-12-07,Standard class,DB-12910,Daniel Byrd,Home office,United states,Tampa,Florida,33614,South,OFF-BI-10002429,Office supplies,Office supplies,"Premier Elliptical Ring Binder, Black",45.66,5,0.70,-33.48,4
2514,CA-2013-124506,2013-11-12,2013-11-18,Standard class,BB-11545,Brenda Bowman,Corporate,United states,Chicago,Illinois,60623,Central,TEC-AC-10003280,Technology,Technology,Belkin F8E887 USB Wired Ergonomic Keyboard,95.97,4,0.20,1.20,6
2515,CA-2013-124506,2013-11-12,2013-11-18,Standard class,BB-11545,Brenda Bowman,Corporate,United states,Chicago,Illinois,60623,Central,FUR-CH-10004540,Furniture,Furniture,Global Chrome Stack Chair,47.99,2,0.30,-2.06,6
2516,CA-2011-106572,2011-09-05,2011-09-10,Standard class,NP-18700,Nora Preis,Consumer,United states,Bowling green,Ohio,43402,East,OFF-ST-10000585,Office supplies,Office supplies,Economy Rollaway Files,264.32,2,0.20,19.82,5
2517,CA-2011-128888,2011-11-15,2011-11-22,Standard class,PB-19105,Peter Bühler,Consumer,United states,Houston,Texas,77095,Central,OFF-EN-10003001,Office supplies,Office supplies,Ames Color-File Green Diamond Border X-ray Mailers,604.66,9,0.20,204.07,7
2518,CA-2014-123134,2014-05-03,2014-05-08,Standard class,DW-13585,Dorothy Wardle,Corporate,United states,Westfield,New jersey,7090,East,FUR-FU-10003975,Furniture,Furniture,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,3,0.00,12.99,5
2519,CA-2013-124352,2013-10-16,2013-10-22,Standard class,CD-12790,Cynthia Delaney,Home office,United states,Oklahoma city,Oklahoma,73120,Central,OFF-LA-10004559,Office supplies,Office supplies,Avery 49,20.16,7,0.00,9.88,6
2520,CA-2013-124352,2013-10-16,2013-10-22,Standard class,CD-12790,Cynthia Delaney,Home office,United states,Oklahoma city,Oklahoma,73120,Central,OFF-LA-10003223,Office supplies,Office supplies,Avery 508,29.46,6,0.00,14.44,6
2521,CA-2013-124352,2013-10-16,2013-10-22,Standard class,CD-12790,Cynthia Delaney,Home office,United states,Oklahoma city,Oklahoma,73120,Central,OFF-AP-10002651,Office supplies,Office supplies,Hoover Upright Vacuum With Dirt Cup,868.59,3,0.00,251.89,6
2522,CA-2013-124352,2013-10-16,2013-10-22,Standard class,CD-12790,Cynthia Delaney,Home office,United states,Oklahoma city,Oklahoma,73120,Central,OFF-PA-10003177,Office supplies,Office supplies,Xerox 1999,12.96,2,0.00,6.22,6
2523,CA-2013-124352,2013-10-16,2013-10-22,Standard class,CD-12790,Cynthia Delaney,Home office,United states,Oklahoma city,Oklahoma,73120,Central,TEC-PH-10003442,Technology,Technology,Samsung Replacement EH64AVFWE Premium Headset,5.50,1,0.00,1.38,6
2524,CA-2013-124352,2013-10-16,2013-10-22,Standard class,CD-12790,Cynthia Delaney,Home office,United states,Oklahoma city,Oklahoma,73120,Central,OFF-BI-10000977,Office supplies,Office supplies,Ibico Plastic Spiral Binding Combs,121.60,4,0.00,55.94,6
2525,CA-2012-124541,2012-04-06,2012-04-10,Standard class,TT-21220,Thomas Thornton,Consumer,United states,Houston,Texas,77041,Central,OFF-AR-10004078,Office supplies,Office supplies,Newell 312,42.05,9,0.20,5.26,4
2526,CA-2012-124541,2012-04-06,2012-04-10,Standard class,TT-21220,Thomas Thornton,Consumer,United states,Houston,Texas,77041,Central,TEC-AC-10002550,Technology,Technology,Maxell 4.7GB DVD-RW 3/Pack,25.49,2,0.20,4.46,4
2527,CA-2012-124541,2012-04-06,2012-04-10,Standard class,TT-21220,Thomas Thornton,Consumer,United states,Houston,Texas,77041,Central,OFF-BI-10004965,Office supplies,Office supplies,Ibico Covers for Plastic or Wire Binding Elements,6.90,3,0.80,-12.08,4
2528,CA-2012-124541,2012-04-06,2012-04-10,Standard class,TT-21220,Thomas Thornton,Consumer,United states,Houston,Texas,77041,Central,OFF-BI-10004209,Office supplies,Office supplies,"Fellowes Twister Kit, Gray/Clear, 3/pkg",9.65,6,0.80,-16.88,4
2529,CA-2012-124541,2012-04-06,2012-04-10,Standard class,TT-21220,Thomas Thornton,Consumer,United states,Houston,Texas,77041,Central,OFF-PA-10001526,Office supplies,Office supplies,Xerox 1949,7.97,2,0.20,2.89,4
2530,CA-2011-108707,2011-10-24,2011-10-29,Standard class,DB-12910,Daniel Byrd,Home office,United states,Fort lauderdale,Florida,33311,South,OFF-PA-10000788,Office supplies,Office supplies,Xerox 210,10.37,2,0.20,3.63,5
2531,CA-2011-111500,2011-08-17,2011-08-21,Standard class,DJ-13510,Don Jones,Corporate,United states,Little rock,Arkansas,72209,South,OFF-PA-10000595,Office supplies,Office supplies,Xerox 1929,114.20,5,0.00,52.53,4
2532,CA-2011-111500,2011-08-17,2011-08-21,Standard class,DJ-13510,Don Jones,Corporate,United states,Little rock,Arkansas,72209,South,OFF-BI-10000829,Office supplies,Office supplies,Avery Non-Stick Binders,17.96,4,0.00,8.26,4
2533,CA-2011-111500,2011-08-17,2011-08-21,Standard class,DJ-13510,Don Jones,Corporate,United states,Little rock,Arkansas,72209,South,OFF-FA-10002676,Office supplies,Office supplies,Colored Push Pins,12.67,7,0.00,4.56,4
2534,CA-2011-111500,2011-08-17,2011-08-21,Standard class,DJ-13510,Don Jones,Corporate,United states,Little rock,Arkansas,72209,South,TEC-AC-10000844,Technology,Technology,Logitech Gaming G510s - Keyboard,339.96,4,0.00,122.39,4
2535,US-2014-117723,2014-08-16,2014-08-19,Second class,DL-13495,Dionis Lloyd,Corporate,United states,Philadelphia,Pennsylvania,19120,East,OFF-ST-10004459,Office supplies,Office supplies,Tennsco Single-Tier Lockers,1801.63,6,0.20,-337.81,3
2536,CA-2012-143238,2012-09-06,2012-09-08,First class,LO-17170,Lori Olson,Corporate,United states,La quinta,California,92253,West,TEC-AC-10003499,Technology,Technology,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,46.32,4,0.00,18.06,2
2537,CA-2012-168746,2012-01-27,2012-01-29,Second class,SV-20365,Seth Vernon,Consumer,United states,Cleveland,Ohio,44105,East,FUR-CH-10000513,Furniture,Furniture,High-Back Leather Manager's Chair,181.99,2,0.30,-54.60,2
2538,CA-2012-168746,2012-01-27,2012-01-29,Second class,SV-20365,Seth Vernon,Consumer,United states,Cleveland,Ohio,44105,East,TEC-PH-10000895,Technology,Technology,Polycom VVX 310 VoIP phone,431.98,4,0.40,-100.79,2
2539,CA-2012-168746,2012-01-27,2012-01-29,Second class,SV-20365,Seth Vernon,Consumer,United states,Cleveland,Ohio,44105,East,TEC-PH-10002555,Technology,Technology,Nortel Meridian M5316 Digital phone,155.37,1,0.40,-36.25,2
2540,CA-2012-113404,2012-07-16,2012-07-16,Same day,EM-13810,Eleni McCrary,Corporate,United states,San francisco,California,94122,West,FUR-CH-10003312,Furniture,Furniture,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1348.70,6,0.20,-219.16,0
2541,CA-2012-113404,2012-07-16,2012-07-16,Same day,EM-13810,Eleni McCrary,Corporate,United states,San francisco,California,94122,West,FUR-CH-10004086,Furniture,Furniture,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,700.15,3,0.20,78.77,0
2542,CA-2013-144792,2013-05-01,2013-05-05,Standard class,KD-16615,Ken Dana,Corporate,United states,Scottsdale,Arizona,85254,West,FUR-FU-10002759,Furniture,Furniture,12-1/2 Diameter Round Wall Clock,111.89,7,0.20,22.38,4
2543,CA-2011-164385,2011-09-26,2011-10-01,Second class,NB-18580,Nicole Brennan,Corporate,United states,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002191,Office supplies,Office supplies,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,143.95,3,0.20,14.40,5
2544,US-2013-114174,2013-09-09,2013-09-15,Standard class,AP-10720,Anne Pryor,Home office,United states,Malden,Massachusetts,2148,East,FUR-BO-10003450,Furniture,Furniture,"Bush Westfield Collection Bookcases, Dark Cherry Finish",173.94,3,0.00,13.92,6
2545,US-2013-114174,2013-09-09,2013-09-15,Standard class,AP-10720,Anne Pryor,Home office,United states,Malden,Massachusetts,2148,East,OFF-LA-10000248,Office supplies,Office supplies,Avery 52,14.76,4,0.00,6.94,6
2546,CA-2014-108070,2014-04-17,2014-04-21,Standard class,JE-15745,Joel Eaton,Consumer,United states,San jose,California,95123,West,OFF-ST-10004804,Office supplies,Office supplies,"Belkin 19"" Vented Equipment Shelf, Black",205.92,4,0.00,2.06,4
2547,CA-2014-108070,2014-04-17,2014-04-21,Standard class,JE-15745,Joel Eaton,Consumer,United states,San jose,California,95123,West,FUR-BO-10001337,Furniture,Furniture,O'Sullivan Living Dimensions 2-Shelf Bookcases,102.83,1,0.15,-6.05,4
2548,US-2012-128090,2012-08-16,2012-08-22,Standard class,JM-15865,John Murray,Consumer,United states,Phoenix,Arizona,85023,West,OFF-AR-10002255,Office supplies,Office supplies,Newell 346,2.30,1,0.20,0.26,6
2549,US-2012-128090,2012-08-16,2012-08-22,Standard class,JM-15865,John Murray,Consumer,United states,Phoenix,Arizona,85023,West,TEC-PH-10002624,Technology,Technology,Samsung Galaxy S4 Mini,1879.96,5,0.20,211.50,6
2550,US-2012-128090,2012-08-16,2012-08-22,Standard class,JM-15865,John Murray,Consumer,United states,Phoenix,Arizona,85023,West,OFF-PA-10001878,Office supplies,Office supplies,Xerox 1891,313.02,8,0.20,105.65,6
2551,US-2012-128090,2012-08-16,2012-08-22,Standard class,JM-15865,John Murray,Consumer,United states,Phoenix,Arizona,85023,West,OFF-LA-10000452,Office supplies,Office supplies,Avery 488,5.04,2,0.20,1.76,6
2552,CA-2014-101042,2014-11-20,2014-11-24,Standard class,AB-10105,Adrian Barton,Consumer,United states,Henderson,Kentucky,42420,South,FUR-FU-10004665,Furniture,Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0.00,213.69,4
2553,CA-2014-101042,2014-11-20,2014-11-24,Standard class,AB-10105,Adrian Barton,Consumer,United states,Henderson,Kentucky,42420,South,OFF-BI-10000088,Office supplies,Office supplies,GBC Imprintable Covers,21.96,2,0.00,10.76,4
2554,CA-2013-155439,2013-09-15,2013-09-19,Standard class,PN-18775,Parhena Norris,Home office,United states,Columbia,South carolina,29203,South,OFF-PA-10000029,Office supplies,Office supplies,Xerox 224,25.92,4,0.00,12.44,4
2555,CA-2013-118626,2013-08-16,2013-08-21,Standard class,JC-15775,John Castell,Consumer,United states,Tallahassee,Florida,32303,South,TEC-PH-10000369,Technology,Technology,HTC One Mini,705.54,7,0.20,70.55,5
2556,CA-2012-111458,2012-09-26,2012-09-30,Standard class,PF-19165,Philip Fox,Consumer,United states,New york city,New york,10035,East,TEC-AC-10001590,Technology,Technology,Dell Slim USB Multimedia Keyboard,50.00,2,0.00,12.00,4
2557,US-2013-126844,2013-10-09,2013-10-15,Standard class,BW-11110,Bart Watters,Corporate,United states,Houston,Texas,77070,Central,FUR-FU-10004909,Furniture,Furniture,Contemporary Wood/Metal Frame,51.71,8,0.60,-32.32,6
2558,US-2012-112508,2012-03-24,2012-03-30,Standard class,BP-11185,Ben Peterman,Corporate,United states,Coral springs,Florida,33065,South,OFF-AP-10002287,Office supplies,Office supplies,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",6.99,2,0.20,0.52,6
2559,CA-2012-147788,2012-05-31,2012-06-04,Standard class,TM-21010,Tamara Manning,Consumer,United states,Orem,Utah,84057,West,FUR-BO-10004357,Furniture,Furniture,O'Sullivan Living Dimensions 3-Shelf Bookcases,1406.86,7,0.00,140.69,4
2560,CA-2012-147788,2012-05-31,2012-06-04,Standard class,TM-21010,Tamara Manning,Consumer,United states,Orem,Utah,84057,West,OFF-LA-10003766,Office supplies,Office supplies,Self-Adhesive Removable Labels,15.75,5,0.00,7.56,4
2561,CA-2012-147788,2012-05-31,2012-06-04,Standard class,TM-21010,Tamara Manning,Consumer,United states,Orem,Utah,84057,West,OFF-ST-10000046,Office supplies,Office supplies,Fellowes Super Stor/Drawer Files,323.10,2,0.00,61.39,4
2562,CA-2012-144288,2012-12-25,2012-12-31,Standard class,MB-17305,Maria Bertelson,Consumer,United states,Nashville,Tennessee,37211,South,OFF-LA-10003190,Office supplies,Office supplies,Avery 474,9.22,4,0.20,3.34,6
2563,CA-2012-144288,2012-12-25,2012-12-31,Standard class,MB-17305,Maria Bertelson,Consumer,United states,Nashville,Tennessee,37211,South,OFF-PA-10002787,Office supplies,Office supplies,Xerox 227,10.37,2,0.20,3.63,6
2564,CA-2012-110632,2012-03-17,2012-03-22,Second class,HR-14830,Harold Ryan,Corporate,United states,New york city,New york,10009,East,TEC-AC-10000387,Technology,Technology,KeyTronic KT800P2 - Keyboard - Black,15.02,1,0.00,2.70,5
2565,CA-2012-110632,2012-03-17,2012-03-22,Second class,HR-14830,Harold Ryan,Corporate,United states,New york city,New york,10009,East,OFF-ST-10001291,Office supplies,Office supplies,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",33.82,2,0.00,9.13,5
2566,CA-2014-109589,2014-12-22,2014-12-25,First class,BD-11635,Brian Derr,Consumer,United states,Bowling green,Kentucky,42104,South,TEC-AC-10003116,Technology,Technology,Memorex Froggy Flash Drive 8 GB,71.00,4,0.00,27.69,3
2567,CA-2014-123967,2014-11-02,2014-11-04,Second class,SF-20200,Sarah Foster,Consumer,United states,Bellingham,Washington,98226,West,OFF-BI-10001308,Office supplies,Office supplies,GBC Standard Plastic Binding Systems' Combs,25.12,5,0.20,7.85,2
2568,CA-2014-123967,2014-11-02,2014-11-04,Second class,SF-20200,Sarah Foster,Consumer,United states,Bellingham,Washington,98226,West,FUR-TA-10003954,Furniture,Furniture,Hon 94000 Series Round Tables,2665.62,9,0.00,239.91,2
2569,CA-2014-148929,2014-09-08,2014-09-12,Standard class,SP-20620,Stefania Perrino,Corporate,United states,New york city,New york,10011,East,OFF-ST-10003282,Office supplies,Office supplies,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",478.08,8,0.00,133.86,4
2570,CA-2014-134404,2014-12-28,2014-12-28,Same day,DR-12880,Dan Reichenbach,Corporate,United states,Newark,Ohio,43055,East,TEC-PH-10000576,Technology,Technology,AT&T 1080 Corded phone,164.39,2,0.40,-35.62,0
2571,CA-2014-134404,2014-12-28,2014-12-28,Same day,DR-12880,Dan Reichenbach,Corporate,United states,Newark,Ohio,43055,East,OFF-AR-10004441,Office supplies,Office supplies,BIC Brite Liner Highlighters,13.25,4,0.20,3.64,0
2572,CA-2014-109778,2014-07-17,2014-07-22,Standard class,VM-21685,Valerie Mitchum,Home office,United states,Woodstock,Illinois,60098,Central,OFF-AR-10003759,Office supplies,Office supplies,"Crayola Anti Dust Chalk, 12/Pack",2.91,2,0.20,0.91,5
2573,CA-2013-155845,2013-08-13,2013-08-16,Second class,CM-12235,Chris McAfee,Consumer,United states,Carrollton,Texas,75007,Central,TEC-AC-10004145,Technology,Technology,Logitech diNovo Edge Keyboard,1399.94,7,0.20,52.50,3
2574,CA-2014-145128,2014-07-10,2014-07-15,Standard class,SM-20320,Sean Miller,Home office,United states,Lafayette,Indiana,47905,Central,FUR-FU-10000293,Furniture,Furniture,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,0.00,31.59,5
2575,CA-2011-129091,2011-11-22,2011-11-27,Standard class,RA-19885,Ruben Ausman,Corporate,United states,Columbus,Georgia,31907,South,OFF-EN-10004955,Office supplies,Office supplies,Fashion Color Clasp Envelopes,16.23,3,0.00,7.95,5
2576,CA-2011-129091,2011-11-22,2011-11-27,Standard class,RA-19885,Ruben Ausman,Corporate,United states,Columbus,Georgia,31907,South,OFF-BI-10001071,Office supplies,Office supplies,GBC ProClick Punch Binding System,319.90,5,0.00,156.75,5
2577,CA-2011-129091,2011-11-22,2011-11-27,Standard class,RA-19885,Ruben Ausman,Corporate,United states,Columbus,Georgia,31907,South,OFF-EN-10001990,Office supplies,Office supplies,Staples,11.36,2,0.00,5.34,5
2578,CA-2011-129091,2011-11-22,2011-11-27,Standard class,RA-19885,Ruben Ausman,Corporate,United states,Columbus,Georgia,31907,South,OFF-AP-10002734,Office supplies,Office supplies,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,675.12,3,0.00,290.30,5
2579,US-2011-155502,2011-01-27,2011-02-01,Standard class,SD-20485,Shirley Daniels,Home office,United states,Alexandria,Virginia,22304,South,FUR-FU-10004587,Furniture,Furniture,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",62.82,3,0.00,30.78,5
2580,US-2011-155502,2011-01-27,2011-02-01,Standard class,SD-20485,Shirley Daniels,Home office,United states,Alexandria,Virginia,22304,South,OFF-ST-10004337,Office supplies,Office supplies,"SAFCO Commercial Wire Shelving, 72h",489.92,8,0.00,0.00,5
2581,US-2011-155502,2011-01-27,2011-02-01,Standard class,SD-20485,Shirley Daniels,Home office,United states,Alexandria,Virginia,22304,South,OFF-PA-10003072,Office supplies,Office supplies,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",19.44,3,0.00,9.33,5
2582,US-2011-155502,2011-01-27,2011-02-01,Standard class,SD-20485,Shirley Daniels,Home office,United states,Alexandria,Virginia,22304,South,OFF-PA-10000380,Office supplies,Office supplies,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",16.68,2,0.00,8.34,5
2583,US-2011-155502,2011-01-27,2011-02-01,Standard class,SD-20485,Shirley Daniels,Home office,United states,Alexandria,Virginia,22304,South,TEC-PH-10004833,Technology,Technology,Macally Suction Cup Mount,155.35,13,0.00,0.00,5
2584,US-2011-155502,2011-01-27,2011-02-01,Standard class,SD-20485,Shirley Daniels,Home office,United states,Alexandria,Virginia,22304,South,FUR-FU-10001847,Furniture,Furniture,Eldon Image Series Black Desk Accessories,12.42,3,0.00,4.47,5
2585,US-2011-155502,2011-01-27,2011-02-01,Standard class,SD-20485,Shirley Daniels,Home office,United states,Alexandria,Virginia,22304,South,TEC-PH-10002103,Technology,Technology,Jabra SPEAK 410,187.98,2,0.00,52.63,5
2586,CA-2012-121041,2012-11-03,2012-11-10,Standard class,CS-12250,Chris Selesnick,Corporate,United states,Haltom city,Texas,76117,Central,OFF-EN-10001137,Office supplies,Office supplies,"#10 Gummed Flap White Envelopes, 100/Box",6.61,2,0.20,2.15,7
2587,CA-2014-131695,2014-07-01,2014-07-07,Standard class,RA-19285,Ralph Arnett,Consumer,United states,New york city,New york,10024,East,OFF-ST-10001476,Office supplies,Office supplies,Steel Personal Filing/Posting Tote,248.57,7,0.00,67.11,6
2588,CA-2014-131695,2014-07-01,2014-07-07,Standard class,RA-19285,Ralph Arnett,Consumer,United states,New york city,New york,10024,East,FUR-FU-10002045,Furniture,Furniture,"Executive Impressions 14""",22.23,1,0.00,9.78,6
2589,CA-2013-137729,2013-05-06,2013-05-10,Standard class,BF-11005,Barry Franz,Home office,United states,Los angeles,California,90004,West,OFF-ST-10001505,Office supplies,Office supplies,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98,1,0.00,1.02,4
